,STATE_COUNTY,PERCENT,tax,property_tax,sales_tax,business_tax,utility_tax,hotel_tax,bonds,ordinance,infrastructure,roads,parks,social_services,mental_health,substance_abuse,affordable_housing,emergency_services,fire,police,paramedic,spending_limit,cannabis,education,library,school,land_use,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME
1398,CA_SAN LUIS OBISPO,71.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56164,0.416,67107,0.4971,29954
1399,CA_EL DORADO,49.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49247,0.5262,36404,0.389,34884
1400,CA_EL DORADO,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49247,0.5262,36404,0.389,34884
1401,CA_CONTRA COSTA,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115956,0.2487,319287,0.6849,38219
1402,CA_MENDOCINO,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
1403,CA_LOS ANGELES,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,769743,0.2241,2464364,0.7176,27749
1404,CA_SACRAMENTO,61.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
1405,CA_ORANGE,45.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1406,CA_TEHAMA,58.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15494,0.6481,6809,0.2848,20439
1407,CA_TEHAMA,60.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15494,0.6481,6809,0.2848,20439
1408,CA_SHASTA,53.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51778,0.6468,22301,0.2786,23670
1409,CA_SHASTA,55.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,51778,0.6468,22301,0.2786,23670
1410,CA_LOS ANGELES,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1411,CA_LOS ANGELES,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1412,CA_LOS ANGELES,157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1413,CA_SAN BERNARDINO,51.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
1414,CA_CONTRA COSTA,55.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115956,0.2487,319287,0.6849,38219
1415,CA_HUMBOLDT,51.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373,0.31010000000000004,33200,0.5604,23540
1416,CA_RIVERSIDE,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333243,0.4435,373695,0.4973,23591
1417,CA_MARIN,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1418,CA_SACRAMENTO,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189789,0.3393,326023,0.5829,26739
1419,CA_MONTEREY,62.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
1420,CA_MONTEREY,61.0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
1421,CA_MARIN,69.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1422,CA_SAN BERNARDINO,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
1423,CA_SAN BERNARDINO,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
1424,CA_SAN MATEO,68.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57929,0.1843,237882,0.7567,45732
1425,CA_VENTURA,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132323,0.3762,194402,0.5527000000000001,32930
1426,CA_VENTURA,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,132323,0.3762,194402,0.5527000000000001,32930
1427,CA_RIVERSIDE,47.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,333243,0.4435,373695,0.4973,23591
1428,CA_SANTA CLARA,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144826,0.2058,511684,0.7271,41513
1429,CA_ALAMEDA,64.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,95922,0.1466,514842,0.7868999999999999,35763
1430,CA_ALAMEDA,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
1431,CA_SAN LUIS OBISPO,70.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56164,0.416,67107,0.4971,29954
1432,CA_MONTEREY,59.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
1433,CA_ORANGE,75.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1434,CA_ORANGE,65.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,507148,0.4235,609961,0.5094,34057
1435,CA_ORANGE,54.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,507148,0.4235,609961,0.5094,34057
1436,CA_LOS ANGELES,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1437,CA_SANTA CRUZ,82.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,22438,0.17420000000000002,95249,0.7394,32295
1438,CA_LOS ANGELES,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1439,CA_LOS ANGELES,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1440,CA_LOS ANGELES,42.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1441,CA_LOS ANGELES,50.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1442,CA_LOS ANGELES,60.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1443,CA_VENTURA,57.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,132323,0.3762,194402,0.5527000000000001,32930
1444,CA_SONOMA,46.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
1445,CA_MARIN,60.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,21771,0.1563,108707,0.7805,56791
1446,CA_ORANGE,80.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1447,CA_ORANGE,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1448,CA_SONOMA,61.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,51408,0.2223,160435,0.6938,32835
1449,CA_SHASTA,73.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51778,0.6468,22301,0.2786,23670
1450,CA_MONTEREY,63.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
1451,CA_ORANGE,54.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1452,CA_SAN JOAQUIN,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88936,0.3967,121124,0.5403,22589
1453,CA_KERN,46.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1454,CA_STANISLAUS,73.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78494,0.456,81647,0.4743,21663
1455,CA_STANISLAUS,60.0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78494,0.456,81647,0.4743,21663
1456,CA_ORANGE,52.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1457,CA_MENDOCINO,76.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
1458,CA_ALAMEDA,73.0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,95922,0.1466,514842,0.7868999999999999,35763
1459,CA_ALAMEDA,34.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95922,0.1466,514842,0.7868999999999999,35763
1460,CA_ORANGE,56.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1461,CA_SISKIYOU,60.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341,0.5534,7234,0.353,22293
1462,CA_SISKIYOU,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11341,0.5534,7234,0.353,22293
1463,CA_SISKIYOU,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11341,0.5534,7234,0.353,22293
1464,CA_YOLO,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20739,0.2526,54752,0.667,27730
1465,CA_ORANGE,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
1466,CA_NAPA,84.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
1467,CA_SISKIYOU,38.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,11341,0.5534,7234,0.353,22293
1468,CA_YUBA,48.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13170,0.5727,7910,0.3439,19244
1469,CA_YUBA,77.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,13170,0.5727,7910,0.3439,19244
1470,CA_VENTURA,44.0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132323,0.3762,194402,0.5527000000000001,32930
1471,CA_LOS ANGELES,68.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1472,CA_CONTRA COSTA,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,115956,0.2487,319287,0.6849,38219
1473,CA_SANTA CLARA,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1474,CA_ALAMEDA,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
1475,CA_CONTRA COSTA,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,115956,0.2487,319287,0.6849,38219
1476,CA_MARIN,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1477,CA_MARIN,78.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,21771,0.1563,108707,0.7805,56791
1478,CA_SAN MATEO,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1479,CA_SONOMA,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
1480,CA_SOLANO,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51920,0.3126,102360,0.6162,28929
1481,CA_ORANGE,66.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
1482,CA_SANTA CLARA,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1483,CA_SAN MATEO,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1484,CA_CONTRA COSTA,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115956,0.2487,319287,0.6849,38219
1485,CA_SAN DIEGO,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
1486,CA_SONOMA,63.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
1487,CA_LOS ANGELES,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1488,CA_KERN,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1489,CA_SANTA CLARA,74.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1490,CA_ALAMEDA,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
1491,CA_FRESNO,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,124049,0.4394,141341,0.5006,20208
1492,CA_MONTEREY,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
1493,CA_SHASTA,63.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51778,0.6468,22301,0.2786,23670
1494,CA_HUMBOLDT,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18373,0.31010000000000004,33200,0.5604,23540
1495,CA_FRESNO,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,124049,0.4394,141341,0.5006,20208
1496,CA_KINGS,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18093,0.5335,13617,0.4015,18429
1497,CA_TULARE,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58299,0.519,47585,0.4236,17894
1498,CA_MARIN,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1499,CA_MERCED,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
1500,CA_ALAMEDA,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
1501,CA_CONTRA COSTA,62.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,115956,0.2487,319287,0.6849,38219
1502,CA_SANTA CLARA,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1503,CA_SANTA CRUZ,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
1504,CA_MERCED,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
1505,CA_MERCED,61.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
1506,CA_SANTA CLARA,74.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1507,CA_KERN,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1508,CA_SANTA CLARA,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1509,CA_FRESNO,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,124049,0.4394,141341,0.5006,20208
1510,CA_RIVERSIDE,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
1511,CA_SONOMA,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
1512,CA_SONOMA,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
1513,CA_MARIN,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1514,CA_ALAMEDA,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
1515,CA_FRESNO,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,124049,0.4394,141341,0.5006,20208
1516,CA_TULARE,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58299,0.519,47585,0.4236,17894
1517,CA_MERCED,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
1518,CA_COLUSA,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3551,0.5354,2661,0.4012,21579
1519,CA_GLENN,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5788,0.6112,3065,0.3237,22148
1520,CA_SONOMA,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
1521,CA_MENDOCINO,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10888,0.2905,22079,0.5891,23306
1522,CA_SAN BENITO,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7841,0.3576,12521,0.5710999999999999,25914
1523,CA_SANTA CLARA,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1524,CA_SANTA CRUZ,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
1525,CA_SAN MATEO,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1526,CA_HUMBOLDT,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18373,0.31010000000000004,33200,0.5604,23540
1527,CA_MENDOCINO,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10888,0.2905,22079,0.5891,23306
1528,CA_TULARE,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,58299,0.519,47585,0.4236,17894
1529,CA_SAN JOAQUIN,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,88936,0.3967,121124,0.5403,22589
1530,CA_SANTA CLARA,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1531,CA_CONTRA COSTA,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,115956,0.2487,319287,0.6849,38219
1532,CA_GLENN,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5788,0.6112,3065,0.3237,22148
1533,CA_SOLANO,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51920,0.3126,102360,0.6162,28929
1534,CA_YOLO,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20739,0.2526,54752,0.667,27730
1535,CA_SAN MATEO,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1536,CA_MONTEREY,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
1537,CA_LOS ANGELES,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1538,CA_ALAMEDA,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95922,0.1466,514842,0.7868999999999999,35763
1539,CA_ALAMEDA,84.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,95922,0.1466,514842,0.7868999999999999,35763
1540,CA_SANTA CLARA,75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1541,CA_ORANGE,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
1542,CA_KERN,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1543,CA_SAN LUIS OBISPO,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
1544,CA_LOS ANGELES,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1545,CA_LOS ANGELES,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1546,CA_SAN MATEO,73.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1547,CA_SAN MATEO,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1548,CA_SANTA CLARA,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
1549,CA_MARIN,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1550,CA_VENTURA,67.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,132323,0.3762,194402,0.5527000000000001,32930
1551,CA_SAN MATEO,77.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
1552,CA_SAN DIEGO,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
1553,CA_SANTA BARBARA,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
1554,CA_SAN BERNARDINO,67.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
1555,CA_SONOMA,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51408,0.2223,160435,0.6938,32835
